"Name","State","Notes","User","Tags","Created","Runtime","Sweep","_name_or_path","adafactor","adam_beta1","adam_beta2","adam_epsilon","add_cross_attention","architectures","auto_find_batch_size","bf16","bf16_full_eval","bos_token_id","chunk_size_feed_forward","data_seed","dataloader_drop_last","dataloader_num_workers","dataloader_pin_memory","ddp_backend","ddp_broadcast_buffers","ddp_bucket_cap_mb","ddp_find_unused_parameters","ddp_timeout","debug","deepspeed","disable_tqdm","diversity_penalty","do_eval","do_predict","do_sample","do_train","early_stopping","encoder_no_repeat_ngram_size","eos_token_id","eval_accumulation_steps","eval_batch_size","eval_delay","eval_steps","evaluation_strategy","fp16","fp16_backend","fp16_full_eval","fp16_opt_level","fsdp","fsdp_config","fsdp_min_num_params","fsdp_transformer_layer_cls_to_wrap","full_determinism","gradient_accumulation_steps","gradient_checkpointing","greater_is_better","group_by_length","half_precision_backend","hidden_act","hidden_size","hub_model_id","hub_private_repo","hub_strategy","hub_token","id2label.0","id2label.1","ignore_data_skip","include_inputs_for_metrics","initializer_range","intermediate_size","is_decoder","is_encoder_decoder","jit_mode_eval","label2id.LABEL_0","label2id.LABEL_1","label_names","label_smoothing_factor","learning_rate","length_column_name","length_penalty","load_best_model_at_end","local_rank","log_level","log_level_replica","log_on_each_node","logging_dir","logging_first_step","logging_nan_inf_filter","logging_steps","logging_strategy","lr_scheduler_type","max_grad_norm","max_length","max_position_embeddings","max_steps","metric_for_best_model","min_length","model_type","mp_parameters","no_cuda","no_repeat_ngram_size","num_attention_heads","num_beam_groups","num_beams","num_hidden_layers","num_key_value_heads","num_return_sequences","num_train_epochs","optim","optim_args","output_attentions","output_dir","output_hidden_states","output_scores","overwrite_output_dir","pad_token_id","past_index","per_device_eval_batch_size","per_device_train_batch_size","per_gpu_eval_batch_size","per_gpu_train_batch_size","prediction_loss_only","pretraining_tp","push_to_hub","push_to_hub_model_id","push_to_hub_organization","push_to_hub_token","quantization_config.bnb_4bit_compute_dtype","quantization_config.bnb_4bit_quant_type","quantization_config.bnb_4bit_use_double_quant","quantization_config.llm_int8_enable_fp32_cpu_offload","quantization_config.llm_int8_has_fp16_weight","quantization_config.llm_int8_threshold","quantization_config.load_in_4bit","quantization_config.load_in_8bit","ray_scope","remove_invalid_values","remove_unused_columns","repetition_penalty","report_to","resume_from_checkpoint","return_dict","return_dict_in_generate","rms_norm_eps","run_name","save_on_each_node","save_safetensors","save_steps","save_strategy","save_total_limit","seed","sharded_ddp","skip_memory_metrics","temperature","tf32","tf_legacy_loss","tie_encoder_decoder","tie_word_embeddings","top_k","top_p","torch_compile","torch_compile_backend","torch_compile_mode","torch_dtype","torchdynamo","torchscript","tpu_metrics_debug","tpu_num_cores","train_batch_size","transformers_version","typical_p","use_bfloat16","use_cache","use_ipex","use_legacy_prediction_loop","use_mps_device","vocab_size","warmup_ratio","warmup_steps","weight_decay","xpu_backend","train/epoch","train/global_step","train/learning_rate","train/loss","train/total_flos","train/train_loss","train/train_runtime","train/train_samples_per_second","train/train_steps_per_second"
"purple-lora-v2-200-173","finished","-","keasterly","","2023-08-07T08:44:03.000Z","103644","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-173/runs/Aug07_08-44-01_758efe0b28cb","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-173","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-173","false","false","1740","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","17395","6.387735547748323e-8","0.5299","2671305289397821400","0.6203784800648312","103638.9863","1.343","0.168"
"purple-lora-v2-200-128","finished","-","keasterly","","2023-08-07T08:41:01.000Z","76459","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-128/runs/Aug07_08-40-59_9bcb57004bce","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-128","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-128","false","false","1290","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","12900","5.167958656330749e-8","0.6292","1975738981494620000","0.6205754404151163","76453.0209","1.35","0.169"
"purple-lora-v2-200-13","finished","-","keasterly","","2023-08-07T07:12:30.000Z","8635","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-13/runs/Aug07_07-12-28_e3b39e2e61d7","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-13","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-13","false","false","140","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","1400","0","0.5106","222068665660907520","0.6608467749825546","8630.1476","1.298","0.162"
"purple-lora-v2-200-17","finished","-","keasterly","","2023-08-07T06:27:07.000Z","11093","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-17/runs/Aug07_06-27-05_367f3e3e43fd","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-17","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-17","false","false","180","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","1800","0","0.4731","284466862171914240","0.6524761504100429","11087.9614","1.299","0.162"
"purple-lora-v2-200-15","finished","-","keasterly","","2023-08-07T05:45:30.000Z","9767","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-15/runs/Aug07_05-45-27_9bcb57004bce","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-15","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-15","false","false","160","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","1600","0","0.5177","252220134270074880","0.6544264663942159","9761.9971","1.311","0.164"
"purple-lora-v2-200-22","finished","-","keasterly","","2023-08-07T05:28:08.000Z","13991","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-22/runs/Aug07_05-28-05_97932b618d4b","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-22","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-22","false","false","230","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","2300","0","0.541","358980800072294400","0.6447077328355416","13987.6734","1.315","0.164"
"purple-lora-v2-200-32","finished","-","keasterly","","2023-08-07T05:27:16.000Z","20054","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-32/runs/Aug07_05-27-14_7c6a3d63fd10","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-32","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-32","false","false","330","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","3300","0","0.4803","512530464372326400","0.640023435543884","20051.4912","1.317","0.165"
"purple-lora-v2-200-11","finished","-","keasterly","","2023-08-07T05:06:51.000Z","7476","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-11/runs/Aug07_05-06-48_e3b39e2e61d7","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-11","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-11","false","false","120","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","1200","0","0.4219","192499287069573120","0.6653130096942186","7470.7442","1.285","0.161"
"purple-lora-v2-200-9","finished","-","keasterly","","2023-08-07T04:00:16.000Z","6252","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-9/runs/Aug07_04-00-14_9bcb57004bce","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-9","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-9","false","false","100","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","1000","0","0.5851","161709719081164800","0.662220037907362","6247.8573","1.28","0.16"
"purple-lora-v2-200-6","finished","-","keasterly","","2023-08-07T03:50:45.000Z","4504","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-6/runs/Aug07_03-50-43_e3b39e2e61d7","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-6","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-6","false","false","70","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","700","0","0.5897","116152621028720640","0.6740122492398535","4500.2896","1.244","0.156"
"purple-lora-v2-200-10","finished","-","keasterly","","2023-08-07T03:31:51.000Z","6910","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-10/runs/Aug07_03-31-49_97932b618d4b","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-10","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-10","false","false","110","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","1100","0","0.5016","177695096332615680","0.6593525311350823","6905.1059","1.274","0.159"
"purple-lora-v2-200-28","finished","-","keasterly","","2023-08-07T02:37:18.000Z","17507","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-28/runs/Aug07_02-37-15_758efe0b28cb","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-28","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-28","false","false","290","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","2900","0","0.4704","451181272282890240","0.6411236747174427","17505.0009","1.325","0.166"
"purple-lora-v2-200-24","finished","-","keasterly","","2023-08-07T02:18:55.000Z","15226","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-24/runs/Aug07_02-18-52_c0dae3d9228b","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-24","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-24","false","false","250","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","2500","0","0.4824","388260661182750700","0.6458728164792061","15223.0745","1.314","0.164"
"purple-lora-v2-200-20","finished","-","keasterly","","2023-08-07T02:15:02.000Z","12841","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-20/runs/Aug07_02-14-59_367f3e3e43fd","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-20","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-20","false","false","210","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","2100","0","0.5061","329802977834803200","0.6481508829622041","12837.7663","1.309","0.164"
"purple-lora-v2-200-18","finished","-","keasterly","","2023-08-07T02:05:40.000Z","11667","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-18/runs/Aug07_02-05-38_7c6a3d63fd10","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-18","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-18","false","false","190","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","1900","0","0.5572","298384984811397100","0.6506359693094304","11663.2022","1.303","0.163"
"purple-lora-v2-200-2","finished","-","keasterly","","2023-08-07T01:39:22.000Z","2074","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-2/runs/Aug07_01-39-19_367f3e3e43fd","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-2","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-2","false","false","30","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","300","0","0.4789","53485070406942720","0.6853953150908152","2071.7401","1.158","0.145"
"purple-lora-v2-200-1","finished","-","keasterly","","2023-08-07T01:14:23.000Z","1451","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-1/runs/Aug07_01-14-21_367f3e3e43fd","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-1","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-1","false","false","20","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","200","0","0.552","37388081773486080","0.6974685524404048","1447.9316","1.105","0.138"
"purple-lora-v2-200-16","finished","-","keasterly","","2023-08-07T01:06:58.000Z","10343","","openlm-research/open_llama_7b","false","0.9","0.999","1e-8","false","[""LlamaForCausalLM""]","false","false","false","1","0","None","false","0","true","None","None","None","None","1800","[]","None","false","0","false","false","false","false","false","0","2","None","8","0","None","no","true","auto","false","O1","[]","{'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False}","0","None","false","8","false","None","false","auto","silu","4096","None","false","every_save","<HUB_TOKEN>","LABEL_0","LABEL_1","false","false","0.02","11008","false","false","false","0","1","None","0","0.0002","length","1","false","0","passive","warning","true","./loras/purple-lora-v2-200-16/runs/Aug07_01-06-55_9bcb57004bce","false","true","1","steps","linear","1","20","2048","-1","None","0","llama","","false","0","32","1","1","32","32","1","5","paged_adamw_8bit","None","false","./loras/purple-lora-v2-200-16","false","false","false","0","-1","8","1","None","None","false","1","false","None","None","<PUSH_TO_HUB_TOKEN>","bfloat16","nf4","true","false","false","6","true","false","last","false","true","1","['wandb']","None","true","false","0.000001","./loras/purple-lora-v2-200-16","false","false","170","steps","None","42","[]","true","1","None","false","false","false","50","1","false","None","None","float16","None","false","false","None","1","4.31.0","1","false","false","false","false","false","32000","0.1","0","0","None","5","1700","0","0.4313","267222190805606400","0.6524203808518017","10341.6585","1.315","0.164"
